,eventDate,decimalLatitude,decimalLongitude,genus,species
100410,2002-06-28,56.7062,8.82749,Fulica,Fulica atra
100411,2021-01-23,55.91214,8.44747,Fulica,Fulica atra
100412,2014-03-31,56.49894,10.82427,Nycticorax,Nycticorax nycticorax
100413,2021-02-01,55.45915,11.88861,Mergus,Mergus merganser
100414,2021-02-01,55.94436,11.75443,Emberiza,Emberiza citrinella
100415,2021-02-01,55.94679,12.04487,Ardea,Ardea cinerea
100416,2021-02-01,55.25703,10.55768,Buteo,Buteo buteo
100417,2002-08-11,55.6792,11.99501,Anas,Anas crecca
100418,2021-02-01,55.95033,11.5185,Alca,Alca torda
100419,2021-02-01,55.71044,12.50411,Anas,Anas platyrhynchos
100420,2021-02-02,55.6118,11.76599,Periparus,Periparus ater
100421,1976-06-17,56.34794,10.42653,Linaria,Linaria cannabina
100422,2020-03-07,55.0855,14.84544,Larus,Larus canus
100423,2020-03-07,55.71044,12.50411,Erithacus,Erithacus rubecula
100424,2020-03-07,55.55633,11.28477,Buteo,Buteo buteo
100425,2020-03-08,55.0423,10.70349,Anser,Anser anser
100426,2020-03-08,56.04042,9.69393,Motacilla,Motacilla cinerea
100427,2020-03-08,55.41876,9.09654,Corvus,Corvus corax
100428,2020-03-08,55.98049,11.87597,Prunella,Prunella modularis
100429,1978-01-31,55.56652,12.28637,Somateria,Somateria mollissima
100430,2020-03-08,55.79575,12.56768,Pyrrhula,Pyrrhula pyrrhula
100431,2020-03-08,55.88494,11.52739,Haematopus,Haematopus ostralegus
100432,2020-03-08,54.96054,12.45179,Cygnus,Cygnus olor
100433,2020-03-09,56.03946,9.69343,Parus,Parus major
100434,2020-03-08,56.27316,10.06518,Pica,Pica pica
100435,2020-03-09,55.86714,12.44342,Mergellus,Mergellus albellus
100436,2020-03-09,55.2836,9.94941,Sitta,Sitta europaea
100437,2020-03-09,55.54442,12.23989,Podiceps,Podiceps cristatus
100438,2022-01-25,55.02635,15.12148,Somateria,Somateria mollissima
100439,2022-01-26,55.74857,12.53404,Larus,Larus canus
100440,2022-01-26,56.29552,10.45786,Tadorna,Tadorna tadorna
100441,1989-03-29,55.44781,12.1972,Anthus,Anthus pratensis
100442,2022-01-26,54.93777,9.89758,Alopochen,Alopochen aegyptiaca
100443,1989-04-07,54.94912,8.66744,Larus,Larus canus
100444,2022-01-27,54.93399,8.6914,Numenius,Numenius arquata
100445,2022-01-27,55.47848,12.19674,Columba,Columba palumbus
100446,2022-01-27,56.10987,9.99563,Aegithalos,Aegithalos caudatus
100447,1999-09-25,55.59466,11.98304,Turdus,Turdus philomelos
100448,2022-01-27,54.82178,11.04057,Fulica,Fulica atra
100449,2022-01-28,55.83334,8.74049,Sitta,Sitta europaea
100450,2022-01-28,54.87363,9.67565,Anser,Anser anser
100451,1999-10-02,57.08815,9.0495,Circus,Circus aeruginosus
100452,2022-01-28,55.10237,10.08861,Vanellus,Vanellus vanellus
100453,1999-10-05,55.59547,11.99618,Ardea,Ardea cinerea
100454,2012-05-17,55.55865,8.07632,Sylvia,Sylvia curruca
100455,2012-05-17,57.184,9.54593,Numenius,Numenius arquata
100456,2012-05-18,55.7743,12.35274,Sturnus,Sturnus vulgaris
100457,2012-05-18,55.72761,12.18991,Circus,Circus aeruginosus
100458,2012-05-18,54.55957,11.96971,Sylvia,Sylvia borin
100459,2012-05-18,55.73253,10.9409,Pieris,Pieris napi
100460,2012-05-19,55.38,9.93162,Cuculus,Cuculus canorus
100461,2012-05-19,56.07075,9.44389,Poecile,Poecile palustris
100462,2012-05-19,57.14154,9.43261,Phasianus,Phasianus colchicus
100463,2012-05-19,55.92009,11.71437,Emberiza,Emberiza citrinella
100464,2012-05-20,55.57718,11.97666,Prunella,Prunella modularis
100465,2012-05-18,56.61168,10.32665,Calidris,Calidris canutus
100466,2012-05-20,54.74042,11.59229,Podiceps,Podiceps cristatus
100467,2012-05-20,56.45079,8.91329,Hirundo,Hirundo rustica
100468,2012-05-21,55.97181,11.88359,Delichon,Delichon urbicum
100469,2012-05-21,56.13155,10.80426,Chloris,Chloris chloris
100470,2020-02-15,55.71455,12.52643,Turdus,Turdus merula
100471,2020-02-15,55.45722,12.18328,Falco,Falco peregrinus
100472,2020-02-15,55.55294,11.30064,Mergus,Mergus merganser
100473,2020-02-15,55.44325,12.18903,Chloris,Chloris chloris
100474,2020-02-14,56.3584,8.66629,Accipiter,Accipiter nisus
100475,1977-06-04,55.63501,12.37111,Oenanthe,Oenanthe oenanthe
100476,2020-02-16,55.96117,11.5862,Podiceps,Podiceps grisegena
100477,2020-02-12,54.86196,10.72892,Corvus,Corvus cornix
100478,2020-02-16,57.44082,10.46697,Corvus,Corvus frugilegus
100479,2020-02-17,55.68628,12.48269,Columba,Columba palumbus
100480,2020-02-17,55.96503,11.77607,Poecile,Poecile palustris
100481,2020-02-17,55.09104,14.89293,Corvus,Corvus corax
100482,2020-02-17,55.659,12.45607,Anser,Anser anser
100483,2020-02-13,55.66127,12.18443,Ardea,Ardea cinerea
100484,2020-02-18,55.12684,10.38102,Anas,Anas crecca
100485,2020-02-18,55.86205,9.56342,Circus,Circus cyaneus
100486,2021-03-17,55.15165,14.70782,Anas,Anas platyrhynchos
100487,2021-03-16,54.59832,11.44054,Gavia,Gavia stellata
100488,2021-03-17,55.24416,11.25415,Cygnus,Cygnus olor
100489,2021-03-18,56.14275,10.07385,Capreolus,Capreolus capreolus
100490,2021-03-18,57.61772,10.397,Sitta,Sitta europaea
100491,2020-07-08,55.74536,10.30758,Emberiza,Emberiza citrinella
100492,2021-03-18,55.74479,11.1748,Mergellus,Mergellus albellus
100493,2021-03-18,55.93525,12.33724,Corvus,Corvus frugilegus
100494,2021-03-18,55.96292,12.2594,Haematopus,Haematopus ostralegus
100495,2021-03-18,55.1092,10.65847,Fringilla,Fringilla coelebs
100496,2021-03-18,54.87363,9.67565,Corvus,Corvus corax
100497,2021-03-19,55.96418,11.74661,Anser,Anser anser
100498,2021-03-19,55.12335,8.66833,Buteo,Buteo buteo
100499,2021-03-19,55.86475,9.83007,Larus,Larus marinus
100500,2021-03-19,56.03953,9.67105,Troglodytes,Troglodytes troglodytes
100501,2021-03-19,54.94719,11.11749,Phasianus,Phasianus colchicus
100502,2022-10-24,56.96209,8.36125,Calidris,Calidris maritima
100503,2022-10-27,55.55865,8.07632,Anas,Anas platyrhynchos
100504,2022-10-27,55.78811,9.89607,Mareca,Mareca penelope
100505,2022-03-28,55.91135,12.28466,Tadorna,Tadorna tadorna
100506,2022-10-27,55.09879,10.25231,Larus,Larus marinus
100507,2022-10-28,56.01466,9.70316,Turdus,Turdus philomelos
100508,2022-10-28,55.75361,12.40211,Bombycilla,Bombycilla garrulus
100509,2022-10-28,56.04466,12.03688,Lanius,Lanius excubitor
100510,2022-10-28,55.4318,9.83772,Gallinago,Gallinago gallinago
100511,2022-10-23,55.61274,12.37731,Turdus,Turdus pilaris
100512,2022-10-17,55.0855,14.84544,Erithacus,Erithacus rubecula
100513,2022-10-28,55.30465,11.19639,Motacilla,Motacilla cinerea
100514,2022-10-29,55.85233,12.54714,Emberiza,Emberiza schoeniclus
100515,2022-10-29,54.89034,9.67065,Corvus,Corvus frugilegus
100516,2022-10-30,56.1425,10.7113,Cygnus,Cygnus olor
100517,2022-10-30,56.35913,8.5463,Columba,Columba palumbus
100518,1993-10-23,55.21464,14.96573,Motacilla,Motacilla alba
100519,2020-01-26,55.38085,12.2732,Anas,Anas crecca
100520,2020-01-26,55.744,12.24829,Haliaeetus,Haliaeetus albicilla
100521,2020-01-26,56.26023,10.65209,Corvus,Corvus corax
100522,2020-01-26,56.04334,9.70975,Corvus,Corvus cornix
100523,2020-01-26,55.8077,12.35138,Dendrocopos,Dendrocopos major
100524,2020-01-25,55.62725,8.28099,Parus,Parus major
100525,2020-01-26,55.3756,11.54365,Fringilla,Fringilla montifringilla
100526,2002-10-20,55.2226,12.16636,Larus,Larus marinus
100527,2020-01-26,55.4991,12.20547,Pica,Pica pica
100528,2020-01-27,56.14275,10.07385,Mareca,Mareca strepera
100529,2020-01-27,56.01767,9.43024,Ardea,Ardea cinerea
100530,1976-10-10,55.65424,12.44261,Anthus,Anthus pratensis
100531,1976-10-16,55.456,12.19551,Larus,Larus marinus
100532,2020-01-27,55.15435,10.17641,Turdus,Turdus philomelos
100533,2020-01-27,55.92838,12.52696,Ardea,Ardea cinerea
100534,2019-11-15,56.72357,10.25902,Capreolus,Capreolus capreolus
100535,2019-11-17,56.41113,9.71092,Anser,Anser anser
100536,2019-12-01,55.98971,12.31282,Buteo,Buteo buteo
100537,1970-07-14,56.02738,12.0008,Numenius,Numenius arquata
100538,1975-05-24,55.60134,12.3712,Turdus,Turdus merula
100539,1985-05-25,54.64488,11.94047,Falco,Falco vespertinus
100540,2019-12-05,55.14455,10.00434,Numenius,Numenius arquata
100541,2019-12-06,57.42084,10.50458,Anas,Anas platyrhynchos
100542,2019-12-06,55.61467,12.40447,Cygnus,Cygnus olor
100543,2019-12-07,55.0705,10.36554,Larus,Larus argentatus
100544,2019-12-09,55.56652,12.28637,Columba,Columba palumbus
100545,2019-12-12,55.4318,9.83772,Falco,Falco tinnunculus
100546,2019-12-26,56.01541,12.29675,Corvus,Corvus corax
100547,2019-12-27,54.61841,11.4687,Circus,Circus cyaneus
100548,2019-12-28,55.87815,9.87592,Cygnus,Cygnus olor
100549,2019-12-29,55.3105,11.71507,Cygnus,Cygnus cygnus
100550,2018-02-21,56.13547,9.58562,Picus,Picus viridis
100551,2018-02-21,55.44362,9.62987,Aythya,Aythya fuligula
100552,2018-02-18,55.48453,11.88461,Pyrrhula,Pyrrhula pyrrhula
100553,2018-02-21,54.71046,11.92483,Anser,Anser anser
100554,2018-02-22,55.44552,10.30976,Periparus,Periparus ater
100556,2018-02-22,55.53012,10.50766,Branta,Branta leucopsis
100557,1967-05-25,55.67595,12.47707,Columba,Columba palumbus
100558,2018-02-22,55.1931,11.3366,Tadorna,Tadorna tadorna
100559,2018-02-22,56.14012,10.14901,Tachybaptus,Tachybaptus ruficollis
100560,2018-02-22,55.44269,10.56577,Bucephala,Bucephala clangula
100561,2018-02-23,55.92119,11.72915,Turdus,Turdus pilaris
100562,2018-02-23,55.66673,10.93941,Phasianus,Phasianus colchicus
100563,2018-02-23,56.49957,8.56202,Pyrrhula,Pyrrhula pyrrhula
100564,1968-05-12,56.04532,9.75378,Cygnus,Cygnus olor
100565,2018-02-24,55.99645,12.25417,Sciurus,Sciurus vulgaris
100566,2023-09-14,56.74036,8.26093,Calidris,Calidris canutus
100567,2023-09-14,55.14427,9.99784,Oenanthe,Oenanthe oenanthe
100568,2023-09-15,55.79575,12.56768,Motacilla,Motacilla alba
100569,2023-09-14,54.94238,10.84608,Charadrius,Charadrius hiaticula
100570,2023-09-15,55.36925,12.41563,Pandion,Pandion haliaetus
100571,2023-09-12,56.38544,10.50454,Corvus,Corvus cornix
100572,2023-09-15,55.70615,9.48173,Ardea,Ardea cinerea
100573,2023-09-15,55.70938,9.44703,Passer,Passer domesticus
100574,2023-09-15,55.72761,12.18991,Columba,Columba palumbus
100575,2023-09-16,55.6118,11.76599,Buteo,Buteo buteo
100576,2023-09-16,55.97604,11.77679,Anas,Anas platyrhynchos
100577,2023-09-16,55.79472,12.13128,Cygnus,Cygnus olor
100578,2023-09-16,55.85446,8.23863,Falco,Falco tinnunculus
100579,2023-09-16,55.88103,10.63933,Vanellus,Vanellus vanellus
100580,2023-09-17,56.04987,12.4401,Dryocopus,Dryocopus martius
100581,2023-09-17,56.20538,10.26505,Hirundo,Hirundo rustica
100582,2020-12-25,55.01617,10.55562,Numenius,Numenius arquata
100583,2020-12-25,56.03909,12.12409,Buteo,Buteo buteo
100584,2020-12-25,55.28879,11.85064,Falco,Falco tinnunculus
100585,2020-12-25,55.57615,12.56013,Cygnus,Cygnus olor
100586,2020-12-25,56.11541,9.72049,Regulus,Regulus regulus
100587,2020-12-25,56.06343,9.72587,Mergus,Mergus merganser
100588,2020-12-26,55.3306,8.75786,Pyrrhula,Pyrrhula pyrrhula
100589,2020-12-26,56.53722,10.40401,Mergus,Mergus serrator
100590,1983-11-06,55.1545,12.09852,Calidris,Calidris alpina
100591,1987-06-03,56.95778,8.69377,Turdus,Turdus merula
100592,2020-12-27,55.15012,8.64222,Tadorna,Tadorna tadorna
100593,2020-12-27,56.91362,10.21843,Haliaeetus,Haliaeetus albicilla
100594,1983-12-10,55.60134,12.3712,Linaria,Linaria flavirostris
100595,1983-12-18,55.7413,11.20238,Anas,Anas platyrhynchos
100596,1984-01-07,55.17915,11.72909,Chroicocephalus,Chroicocephalus ridibundus
100597,2020-12-28,55.55633,11.28477,Pica,Pica pica
100598,2019-10-24,57.74509,10.63559,Cygnus,Cygnus cygnus
100599,2019-10-25,55.25703,10.55768,Corvus,Corvus cornix
100600,2019-10-26,55.4991,12.20547,Anas,Anas crecca
100601,2005-10-18,55.33049,12.44765,Chloris,Chloris chloris
100602,2019-10-27,55.19704,10.00353,Phalacrocorax,Phalacrocorax carbo
100603,2019-10-28,55.74878,12.37921,Columba,Columba palumbus
100604,2019-10-29,56.60026,10.31057,Phalacrocorax,Phalacrocorax carbo
100605,2019-10-30,54.74019,11.59171,Corvus,Corvus corax
100606,2019-11-10,54.95048,10.57,Ardea,Ardea alba
100607,2019-11-12,56.52908,10.66553,Haematopus,Haematopus ostralegus
100608,2019-11-10,55.32603,12.41734,Capreolus,Capreolus capreolus
100609,1987-05-15,55.77061,12.3488,Circus,Circus aeruginosus
100610,1974-07-23,55.67595,12.47707,Chloris,Chloris chloris
100611,2019-11-14,56.53623,9.65322,Rallus,Rallus aquaticus
100612,2019-11-15,55.95877,11.76491,Erithacus,Erithacus rubecula
100613,2019-11-16,56.08823,8.23334,Anthus,Anthus petrosus
100614,2021-02-13,56.0439,9.68704,Ardea,Ardea alba
100615,2021-02-13,55.53462,11.09226,Chroicocephalus,Chroicocephalus ridibundus
100616,1984-05-01,55.28988,10.8031,Thalasseus,Thalasseus sandvicensis
100617,2021-02-14,56.15393,10.16087,Columba,Columba palumbus
100618,1985-08-03,55.60134,12.3712,Calidris,Calidris temminckii
100619,2021-02-14,55.51927,9.34765,Columba,Columba palumbus
100620,2021-02-14,54.6672,11.83752,Anser,Anser anser
100621,2021-02-14,55.63872,11.35974,Passer,Passer montanus
100622,2021-02-14,55.95033,11.5185,Bucephala,Bucephala clangula
100623,2021-02-11,56.4563,9.98329,Panurus,Panurus biarmicus
100624,2021-02-14,55.21942,14.70978,Troglodytes,Troglodytes troglodytes
100625,2021-02-15,56.5957,8.84056,Parus,Parus major
100626,2021-02-12,56.02576,12.40463,Anas,Anas platyrhynchos
100627,2021-02-15,54.89943,11.63315,Branta,Branta bernicla
100628,2021-02-16,56.56948,8.78154,Parus,Parus major
100629,2021-02-16,55.75272,9.95447,Corvus,Corvus cornix
100630,2021-07-18,55.77966,12.33486,Hydroprogne,Hydroprogne caspia
100631,2021-07-19,55.24595,8.66963,Cuculus,Cuculus canorus
100632,2021-07-19,55.61274,12.37731,Columba,Columba palumbus
100633,2021-07-17,56.51039,10.8684,Emberiza,Emberiza calandra
100634,2021-07-19,56.06174,9.40607,Parus,Parus major
100635,2021-07-17,54.64488,11.94047,Aythya,Aythya ferina
100636,2021-07-05,55.68228,12.4303,Garrulus,Garrulus glandarius
100637,2021-07-20,55.11889,14.72024,Ardea,Ardea alba
100638,2018-07-11,55.10609,15.14304,Aglais,Aglais urticae
100639,2021-07-20,55.0163,8.96912,Phylloscopus,Phylloscopus sibillatrix
100640,2021-07-20,55.10632,15.14804,Hirundo,Hirundo rustica
100641,2021-07-21,56.9898,10.33241,Dendrocopos,Dendrocopos major
100642,2021-07-21,56.31677,8.85387,Apus,Apus apus
100643,2021-07-21,55.86917,12.41721,Larus,Larus argentatus
100644,2021-07-22,56.53159,10.82412,Picus,Picus viridis
100645,2021-07-23,56.53159,10.82412,Apus,Apus apus
100646,2021-02-16,55.63872,11.35974,Phalacrocorax,Phalacrocorax carbo
100647,1985-08-30,55.31606,12.44412,Ardea,Ardea cinerea
100648,2021-02-16,55.86829,10.00258,Prunella,Prunella modularis
100649,2021-02-02,57.4462,10.47853,Gallinula,Gallinula chloropus
100650,1985-09-15,55.44781,12.1972,Motacilla,Motacilla alba
100651,2021-02-18,54.91044,8.70244,Cygnus,Cygnus olor
100652,1981-01-11,56.00872,10.2444,Fulica,Fulica atra
100653,2021-02-18,54.88898,12.14204,Alauda,Alauda arvensis
100654,1985-09-20,55.61274,12.37731,Rallus,Rallus aquaticus
100655,1981-05-10,56.00872,10.2444,Sturnus,Sturnus vulgaris
100656,2021-02-18,55.64914,12.57383,Corvus,Corvus cornix
100657,1981-09-12,56.00872,10.2444,Alauda,Alauda arvensis
100658,2021-02-19,56.415,10.89153,Coloeus,Coloeus monedula
100659,2021-02-19,55.95539,11.78821,Branta,Branta leucopsis
100660,2021-02-18,55.83186,11.40961,Mergus,Mergus serrator
100661,2021-02-19,55.55876,12.56006,Branta,Branta leucopsis
100662,2009-08-20,55.22792,9.40653,Sternula,Sternula albifrons
100663,2004-12-24,56.87415,9.56298,Lanius,Lanius excubitor
100664,2005-09-28,57.04859,9.08802,Ardea,Ardea cinerea
100665,2006-01-22,57.58963,10.02808,Larus,Larus argentatus
100666,2006-05-09,56.9094,9.56551,Pica,Pica pica
100667,2006-06-24,56.87315,9.43557,Chloris,Chloris chloris
100668,2006-12-03,56.99858,9.55467,Buteo,Buteo buteo
100669,2007-01-12,56.9094,9.56551,Alopochen,Alopochen aegyptiaca
100670,2007-03-04,56.94575,9.55808,Cygnus,Cygnus olor
100671,2007-04-20,56.9094,9.56551,Phylloscopus,Phylloscopus collybita
100672,2007-06-05,57.04859,9.08802,Recurvirostra,Recurvirostra avosetta
100673,2007-08-12,56.8677,9.39615,Cygnus,Cygnus olor
100674,2007-11-24,56.94575,9.55808,Numenius,Numenius arquata
100675,2008-02-03,56.94575,9.55808,Larus,Larus marinus
100676,2009-09-03,57.74509,10.63559,Phoenicurus,Phoenicurus phoenicurus
100677,2009-09-04,57.74509,10.63559,Anas,Anas acuta
100678,2021-12-05,57.43867,10.05034,Chloris,Chloris chloris
100679,1994-04-03,56.66646,8.23598,Tringa,Tringa totanus
100680,2021-12-05,55.79278,12.52522,Dendrocopos,Dendrocopos major
100681,2021-12-04,55.69667,8.24454,Emberiza,Emberiza schoeniclus
100682,1988-05-28,56.03321,12.48662,Phylloscopus,Phylloscopus trochilus
100683,2021-12-06,56.1564,10.22996,Larus,Larus canus
100684,2021-12-06,55.70527,9.55627,Phoca,Phoca vitulina
100685,2021-12-07,56.56288,8.89634,Mergellus,Mergellus albellus
100686,2021-12-06,55.27739,11.93058,Parus,Parus major
100687,2021-12-07,54.92408,9.57603,Erithacus,Erithacus rubecula
100688,2019-10-07,55.55865,8.07632,Anser,Anser brachyrhynchus
100689,2021-12-07,54.94991,12.46148,Somateria,Somateria mollissima
100690,2021-12-08,56.27316,10.06518,Buteo,Buteo buteo
100691,2021-12-08,56.56453,8.78941,Fringilla,Fringilla coelebs
100692,2021-12-08,55.85446,8.23863,Circus,Circus cyaneus
100693,2019-11-11,55.55865,8.07632,Accipiter,Accipiter nisus
100694,2021-04-10,56.14275,10.07385,Phasianus,Phasianus colchicus
100695,2021-04-10,55.97604,11.77679,Coloeus,Coloeus monedula
100696,2021-04-10,56.19777,8.14986,Oenanthe,Oenanthe oenanthe
100697,2021-04-10,54.72206,10.69399,Melanitta,Melanitta nigra
100698,2021-04-10,56.14275,10.07385,Spatula,Spatula clypeata
100699,2021-04-10,56.03983,9.45108,Phylloscopus,Phylloscopus collybita
100700,2021-04-10,55.77966,12.33486,Anser,Anser anser
100701,2021-04-10,55.5841,12.53318,Spatula,Spatula clypeata
100702,2021-04-10,56.12898,9.9746,Tadorna,Tadorna tadorna
100703,2021-04-10,55.72761,12.18991,Ciconia,Ciconia ciconia
100704,2021-04-10,55.33764,12.28441,Mergus,Mergus merganser
100705,2021-04-10,55.36985,12.40118,Turdus,Turdus merula
100706,2021-04-10,54.59638,11.50005,Tadorna,Tadorna tadorna
100707,2001-04-04,55.65893,12.01368,Falco,Falco tinnunculus
100708,2021-04-10,55.0593,11.7366,Corvus,Corvus cornix
100709,2021-04-10,56.33265,10.89433,Phylloscopus,Phylloscopus collybita
100710,1991-08-17,55.95376,11.48947,Lanius,Lanius collurio
100711,2018-11-10,55.34448,8.47128,Chroicocephalus,Chroicocephalus ridibundus
100712,2018-11-10,55.54781,11.89835,Dama,Dama dama
100713,1968-11-02,55.60134,12.3712,Alauda,Alauda arvensis
100714,2018-11-10,55.02635,15.12148,Corvus,Corvus cornix
100715,1968-11-10,55.60134,12.3712,Anthus,Anthus pratensis
100716,2018-11-11,55.3671,9.58254,Anas,Anas crecca
100717,2018-11-11,56.21593,10.22449,Gallinago,Gallinago gallinago
100718,2018-11-12,54.55957,11.96971,Mergus,Mergus serrator
100719,2018-11-12,54.94572,11.77561,Anser,Anser serrirostris
100720,2018-11-13,56.19777,8.14986,Falco,Falco tinnunculus
100721,2018-11-13,56.02738,12.0008,Morus,Morus bassanus
100722,2018-11-13,55.74815,11.99909,Larus,Larus marinus
100723,2018-11-13,55.38989,8.39633,Arenaria,Arenaria interpres
100724,2018-11-14,55.85182,11.96672,Lanius,Lanius excubitor
100725,2018-11-03,55.7791,8.28995,Branta,Branta leucopsis
100726,2021-03-16,55.56031,12.15638,Troglodytes,Troglodytes troglodytes
100727,1987-08-26,55.05653,10.13305,Fulica,Fulica atra
100728,2021-03-15,55.02305,10.64926,Podiceps,Podiceps grisegena
100729,2021-03-08,55.55633,11.28477,Mergellus,Mergellus albellus
100730,2021-03-17,54.64682,11.54692,Asio,Asio flammeus
100731,2021-03-18,55.80784,12.35078,Turdus,Turdus merula
100732,2021-03-18,54.62518,11.47964,Buteo,Buteo buteo
100733,2021-03-18,55.5841,12.53318,Recurvirostra,Recurvirostra avosetta
100734,2021-03-18,55.56031,12.15638,Anser,Anser anser
100735,2021-03-19,56.01466,9.70316,Accipiter,Accipiter nisus
100736,2021-03-19,54.91668,8.8493,Corvus,Corvus frugilegus
100737,2021-03-19,56.35824,10.65839,Larus,Larus argentatus
100738,2021-03-20,56.03953,9.67105,Parus,Parus major
100739,2021-03-19,56.61071,9.28866,Circus,Circus cyaneus
100740,2021-03-20,55.79255,12.267,Periparus,Periparus ater
100741,2021-03-20,57.05449,9.67087,Numenius,Numenius arquata
100742,2020-01-31,56.4614,10.93832,Somateria,Somateria mollissima
100743,2020-02-02,56.03983,9.45108,Corvus,Corvus cornix
100744,2020-02-01,56.63624,9.82266,Sitta,Sitta europaea
100745,2020-02-02,56.27316,10.06518,Pyrrhula,Pyrrhula pyrrhula
100746,2020-02-03,55.5182,12.22036,Chroicocephalus,Chroicocephalus ridibundus
100747,2020-02-03,56.53722,10.40401,Ardea,Ardea cinerea
100749,2020-02-02,55.72761,12.18991,Cygnus,Cygnus olor
100750,2020-02-03,55.27241,12.26139,Larus,Larus argentatus
100751,2004-03-28,55.5841,12.53318,Spatula,Spatula querquedula
100752,1977-01-29,55.60817,12.47419,Chroicocephalus,Chroicocephalus ridibundus
100753,1994-05-26,55.28929,14.76669,Muscicapa,Muscicapa striata
100754,2020-02-04,54.64488,11.94047,Haliaeetus,Haliaeetus albicilla
100755,2020-02-04,57.45214,10.42781,Sturnus,Sturnus vulgaris
100756,2020-02-04,56.13362,9.54822,Gallinula,Gallinula chloropus
100757,2020-02-05,55.96176,9.12984,Parus,Parus major
100758,2022-05-19,55.71758,12.50708,Milvus,Milvus milvus
100759,2022-05-19,56.03946,9.69343,Motacilla,Motacilla cinerea
100760,2022-05-19,57.74509,10.63559,Sylvia,Sylvia communis
100761,2022-05-19,54.84447,11.09726,Passer,Passer domesticus
100762,2022-05-19,55.64914,12.57383,Sylvia,Sylvia curruca
100763,2022-05-19,55.76508,8.2688,Emberiza,Emberiza citrinella
100764,2022-05-20,54.96337,9.42795,Falco,Falco subbuteo
100765,2022-05-20,55.47848,12.19674,Ardea,Ardea cinerea
100766,2022-05-20,55.69608,12.34126,Buteo,Buteo buteo
100767,2022-05-20,56.30293,10.1378,Anthus,Anthus trivialis
100768,2022-05-20,57.11805,10.40378,Calidris,Calidris falcinellus
